freq_1,freq_2,freq_A,freq_B,freq_C,freq_D,prop_1,prop_2,prop_A,prop_B,prop_C,prop_D,first_symbol_1,first_symbol_2,first_symbol_A,first_symbol_B,first_symbol_C,first_symbol_D,last_symbol_1,last_symbol_2,last_symbol_A,last_symbol_B,last_symbol_C,last_symbol_D,middle_symbol_1,middle_symbol_2,middle_symbol_A,middle_symbol_B,middle_symbol_C,middle_symbol_D,trans_11,trans_12,trans_1A,trans_1B,trans_1C,trans_1D,trans_21,trans_22,trans_2A,trans_2B,trans_2C,trans_2D,trans_A1,trans_A2,trans_AA,trans_AB,trans_AC,trans_AD,trans_B1,trans_B2,trans_BA,trans_BB,trans_BC,trans_BD,trans_C1,trans_C2,trans_CA,trans_CB,trans_CC,trans_CD,trans_D1,trans_D2,trans_DA,trans_DB,trans_DC,trans_DD,unique_symbols,longest_run,symbol_entropy,first_pos_1,first_pos_2,first_pos_A,first_pos_B,first_pos_C,first_pos_D,digit_count,letter_count,digit_prop,letter_prop
2,6,4,5,2,1,0.1,0.3,0.2,0.25,0.1,0.05,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0,0,1,0,1,1,1,1,0,3,1,0,0,0,0,1,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,6,2,2.365957320949175,4,0,2,1,6,13,8,12,0.4,0.6
3,3,1,3,5,5,0.15,0.15,0.05,0.15,0.25,0.25,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,1,1,0,1,1,1,2,0,0,0,1,2,6,2,2.4477309221191605,8,5,9,0,1,7,6,14,0.3,0.7
6,0,2,3,6,3,0.3,0.0,0.1,0.15,0.3,0.15,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,2,0,2,0,1,0,2,0,0,0,0,0,5,3,2.195461844238322,2,-1,8,0,1,3,6,14,0.3,0.7
7,3,2,2,4,2,0.35,0.15,0.1,0.1,0.2,0.1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,1,0,2,1,2,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,0,0,0,0,0,6,3,2.4016094970590274,2,10,12,8,0,1,10,10,0.5,0.5
2,3,2,4,3,6,0.1,0.15,0.1,0.2,0.15,0.3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,1,0,1,0,1,1,1,2,1,6,2,2.4709505944546684,7,6,12,0,2,1,5,15,0.25,0.75
5,1,6,2,2,4,0.25,0.05,0.3,0.1,0.1,0.2,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1,0,1,1,1,1,0,0,0,0,1,0,3,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,1,6,2,2.3659573209491747,0,17,2,8,1,5,6,14,0.3,0.7
3,4,2,4,2,5,0.15,0.2,0.1,0.2,0.1,0.25,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,0,0,3,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,6,3,2.503701696057348,4,6,7,1,0,5,7,13,0.35,0.65
4,3,5,2,4,2,0.2,0.15,0.25,0.1,0.2,0.1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,1,0,1,1,0,1,1,0,0,0,1,1,2,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,6,2,2.503701696057348,4,1,3,6,0,2,7,13,0.35,0.65
3,5,1,2,4,5,0.15,0.25,0.05,0.1,0.2,0.25,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0,2,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,2,0,0,1,1,6,3,2.4232196723355077,4,1,5,8,0,2,8,12,0.4,0.6
3,2,2,2,6,5,0.15,0.1,0.1,0.1,0.3,0.25,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,6,3,2.4282129458410013,0,3,7,9,1,2,5,15,0.25,0.75
3,1,3,4,6,3,0.15,0.05,0.15,0.2,0.3,0.15,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,2,1,1,1,1,0,0,0,0,1,6,3,2.433206219346495,5,14,11,0,2,3,4,16,0.2,0.8
6,3,1,2,4,4,0.3,0.15,0.05,0.1,0.2,0.2,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,2,1,1,2,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,1,1,6,3,2.4086949695628417,1,0,14,16,2,6,9,11,0.45,0.55
1,2,5,6,4,2,0.05,0.1,0.25,0.3,0.2,0.1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,3,0,0,2,2,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,6,3,2.365957320949175,14,3,0,2,4,5,3,17,0.15,0.85
4,2,5,1,3,5,0.2,0.1,0.25,0.05,0.15,0.25,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,1,0,1,0,0,1,0,0,0,1,2,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,1,1,1,1,2,0,1,0,6,2,2.4232196723355077,8,2,0,17,5,1,6,14,0.3,0.7
0,5,3,6,5,1,0.0,0.25,0.15,0.3,0.25,0.05,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,2,0,1,2,0,0,2,0,2,0,0,0,0,0,0,1,0,5,3,2.1477309221191607,-1,2,0,1,4,14,5,15,0.25,0.75
2,6,1,3,7,1,0.1,0.3,0.05,0.15,0.35,0.05,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,1,0,0,1,0,1,0,0,2,3,0,0,1,0,0,0,0,0,0,1,0,2,0,0,4,0,1,0,1,0,0,0,0,1,0,6,1,2.226120746842681,0,1,11,4,2,8,8,12,0.4,0.6
1,6,3,4,3,3,0.05,0.3,0.15,0.2,0.15,0.15,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0,0,1,0,0,1,1,0,0,2,2,0,2,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,1,0,0,0,2,1,0,6,2,2.433206219346495,17,1,0,3,8,2,7,13,0.35,0.65
5,7,2,4,0,2,0.25,0.35,0.1,0.2,0.0,0.1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0,2,1,2,0,0,2,1,1,2,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5,3,2.15887184844536,1,2,8,4,-1,0,12,8,0.6,0.4
3,2,7,4,2,2,0.15,0.1,0.35,0.2,0.1,0.1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,0,0,2,0,1,1,0,1,0,0,0,2,1,2,1,0,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,6,2,2.4016094970590274,5,4,0,2,7,6,5,15,0.25,0.75
7,3,2,5,2,1,0.35,0.15,0.1,0.25,0.1,0.05,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,1,0,3,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,6,2,2.321127473337187,1,3,13,0,9,5,10,10,0.5,0.5
1,4,7,1,3,4,0.05,0.2,0.35,0.05,0.15,0.2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0,0,1,0,0,0,0,0,3,1,0,0,0,2,1,0,3,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,6,2,2.3016094970590277,14,1,2,4,9,0,5,15,0.25,0.75
3,3,3,8,2,1,0.15,0.15,0.15,0.4,0.1,0.05,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0,0,0,3,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,2,2,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6,2,2.3086949695628416,4,10,6,2,0,1,6,14,0.3,0.7
5,2,5,4,1,3,0.25,0.1,0.25,0.2,0.05,0.15,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,1,1,1,1,0,0,0,1,0,0,0,2,2,0,0,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,6,2,2.4232196723355073,0,12,5,2,4,1,7,13,0.35,0.65
4,5,4,2,3,2,0.2,0.25,0.2,0.1,0.15,0.1,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0,2,1,0,0,1,0,0,1,1,2,1,2,1,0,1,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,6,1,2.503701696057348,2,0,1,6,4,16,9,11,0.45,0.55
2,3,3,3,2,7,0.1,0.15,0.15,0.15,0.1,0.35,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,0,1,2,6,3,2.42612074684268,2,3,1,12,10,0,5,15,0.25,0.75
2,2,5,3,4,4,0.1,0.1,0.25,0.15,0.2,0.2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,2,1,1,0,1,0,0,1,1,1,0,2,0,1,0,1,0,0,0,1,1,6,2,2.503701696057348,11,1,3,0,6,5,4,16,0.2,0.8
3,2,5,3,5,2,0.15,0.1,0.25,0.15,0.25,0.1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1,0,1,0,1,0,0,0,0,1,1,2,0,1,1,0,0,1,0,2,0,0,0,0,1,1,1,2,0,0,0,1,0,1,0,6,2,2.485475297227334,2,14,1,3,0,5,5,15,0.25,0.75
3,3,4,4,5,1,0.15,0.15,0.2,0.2,0.25,0.05,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0,2,1,0,0,0,0,0,0,2,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,6,2,2.465957320949175,5,6,1,2,0,4,6,14,0.3,0.7
6,2,4,1,3,4,0.3,0.1,0.2,0.05,0.15,0.2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2,0,2,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,1,0,0,1,6,3,2.408694969562842,2,0,6,11,3,1,8,12,0.4,0.6
2,3,6,3,6,0,0.1,0.15,0.3,0.15,0.3,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0,1,1,0,0,0,0,2,0,1,0,1,1,1,2,0,0,0,1,0,0,2,0,1,1,2,0,2,0,0,0,0,0,0,0,5,2,2.195461844238322,7,5,1,2,0,-1,5,15,0.25,0.75
4,2,6,3,3,2,0.2,0.1,0.3,0.15,0.15,0.1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,2,1,0,1,0,0,1,1,0,0,2,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,6,2,2.4709505944546684,3,0,4,1,2,5,6,14,0.3,0.7
8,2,2,1,3,4,0.4,0.1,0.1,0.05,0.15,0.2,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,2,1,0,1,2,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,0,1,6,4,2.2841837197791888,1,8,9,12,5,0,10,10,0.5,0.5
4,3,3,2,6,2,0.2,0.15,0.15,0.1,0.3,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0,2,0,1,0,0,0,0,0,0,2,1,0,0,1,1,1,0,1,0,0,0,1,0,2,0,2,0,1,1,1,1,0,0,0,0,6,2,2.470950594454669,2,3,8,6,0,4,7,13,0.35,0.65
